degree distribution (probability density function of the degree in logarithmic bins) 
7.372	0.164377
9.45455	0.0891246
11.4486	0.0474799
13.9077	0.0473895
16.9294	0.0254549
20.5224	0.0164831
24.4062	0.0129347
30.2222	0.0089657
37.2308	0.00531946
46.6154	0.00436999

degree distribution (degree-occurrences) 
7	0.157
8	0.093
9	0.09
10	0.075
11	0.059
12	0.048
13	0.049
14	0.044
15	0.037
16	0.032
17	0.027
18	0.026
19	0.015
20	0.017
21	0.02
22	0.015
23	0.022
24	0.012
25	0.016
26	0.01
27	0.004
28	0.01
29	0.009
30	0.011
31	0.014
32	0.003
33	0.007
34	0.005
35	0.008
36	0.005
37	0.005
38	0.002
39	0.004
40	0.005
41	0.005
42	0.002
43	0.002
44	0.004
45	0.007
46	0.004
47	0.002
48	0.009
49	0.003
50	0.006


--------------------------------------
community distribution (size-occurrences)
21	0.0645161
22	0.0967742
24	0.0322581
25	0.0967742
26	0.0322581
27	0.0645161
28	0.0322581
29	0.0322581
30	0.0322581
31	0.0645161
32	0.0322581
33	0.0322581
34	0.129032
36	0.0322581
39	0.0645161
44	0.0322581
45	0.0322581
47	0.0322581
50	0.0322581
63	0.0322581


--------------------------------------
mixing parameter
0.4	0.001
0.428571	0.073
0.444271	0.04
0.45756	0.042
0.471679	0.061
0.484285	0.039
0.5	0.433
0.517527	0.065
0.53367	0.068
0.551262	0.09
0.571355	0.084
0.615385	0.001
0.625	0.002
0.714286	0.001

--------------------------------------
