1	5 
2	5 
3	1 
4	5 
5	5 
6	4 
7	6 
8	2 
9	5 
10	3 
11	3 
12	2 
13	1 
14	1 
15	4 
16	3 
17	3 
18	3 
19	6 
20	2 
21	3 
22	3 
23	2 
24	3 
25	3 
26	3 
27	2 
28	1 
29	1 
30	1 
31	4 
32	1 
33	1 
34	2 
35	3 
36	6 
37	4 
38	5 
39	2 
40	2 
41	2 
42	4 
43	6 
44	2 
45	5 
46	5 
47	4 
48	1 
49	2 
50	3 
51	3 
52	6 
53	3 
54	3 
55	1 
56	4 
57	2 
58	1 
59	3 
60	6 
61	3 
62	1 
63	3 
64	6 
65	4 
66	1 
67	4 
68	5 
69	4 
70	1 
71	1 
72	2 
73	3 
74	1 
75	2 
76	6 
77	1 
78	4 
79	6 
80	2 
81	1 
82	2 
83	4 
84	3 
85	6 
86	6 
87	1 
88	1 
89	5 
90	2 
91	1 
92	3 
93	5 
94	6 
95	3 
96	2 
97	5 
98	3 
99	1 
100	1 
101	4 
102	5 
103	6 
104	3 
105	2 
106	3 
107	5 
108	4 
109	2 
110	6 
111	5 
112	4 
113	4 
114	4 
115	1 
116	1 
117	1 
118	5 
119	5 
120	1 
121	6 
122	6 
123	1 
124	1 
125	2 
126	3 
127	5 
128	3 
129	1 
130	3 
131	5 
132	3 
133	5 
134	2 
135	5 
136	2 
137	3 
138	1 
139	1 
140	2 
141	6 
142	3 
143	1 
144	4 
145	1 
146	6 
147	6 
148	1 
149	3 
150	3 
151	2 
152	5 
153	1 
154	5 
155	3 
156	2 
157	6 
158	4 
159	3 
160	4 
161	6 
162	3 
163	4 
164	4 
165	2 
166	3 
167	4 
168	3 
169	3 
170	3 
171	3 
172	1 
173	3 
174	2 
175	1 
176	5 
177	3 
178	1 
179	5 
180	4 
181	2 
182	3 
183	1 
184	1 
185	3 
186	2 
187	3 
188	4 
189	6 
190	1 
191	6 
192	1 
193	6 
194	5 
195	6 
196	1 
197	3 
198	1 
199	4 
200	5 
