1	1 
2	17 
3	2 
4	20 
5	18 
6	23 
7	15 
8	26 
9	25 
10	3 
11	10 
12	26 
13	5 
14	3 
15	11 
16	8 
17	13 
18	20 
19	1 
20	5 
21	3 
22	14 
23	2 
24	6 
25	22 
26	25 
27	24 
28	26 
29	20 
30	11 
31	3 
32	4 
33	21 
34	2 
35	12 
36	12 
37	18 
38	10 
39	22 
40	23 
41	13 
42	24 
43	12 
44	23 
45	3 
46	11 
47	6 
48	10 
49	4 
50	19 
51	24 
52	1 
53	7 
54	19 
55	12 
56	16 
57	13 
58	10 
59	1 
60	24 
61	18 
62	9 
63	24 
64	2 
65	26 
66	21 
67	1 
68	6 
69	9 
70	12 
71	12 
72	11 
73	8 
74	1 
75	4 
76	7 
77	8 
78	1 
79	19 
80	9 
81	13 
82	17 
83	24 
84	23 
85	17 
86	18 
87	24 
88	19 
89	13 
90	3 
91	7 
92	21 
93	2 
94	4 
95	22 
96	18 
97	10 
98	22 
99	9 
100	8 
101	9 
102	26 
103	3 
104	10 
105	22 
106	23 
107	12 
108	22 
109	21 
110	1 
111	20 
112	10 
113	4 
114	1 
115	19 
116	3 
117	2 
118	17 
119	6 
120	22 
121	12 
122	3 
123	25 
124	6 
125	5 
126	21 
127	13 
128	15 
129	18 
130	7 
131	22 
132	21 
133	24 
134	12 
135	25 
136	19 
137	23 
138	7 
139	9 
140	4 
141	4 
142	17 
143	17 
144	4 
145	18 
146	17 
147	18 
148	19 
149	26 
150	8 
151	12 
152	3 
153	15 
154	2 
155	9 
156	26 
157	20 
158	12 
159	8 
160	7 
161	4 
162	9 
163	11 
164	12 
165	18 
166	12 
167	26 
168	17 
169	26 
170	21 
171	24 
172	14 
173	22 
174	20 
175	1 
176	12 
177	10 
178	1 
179	21 
180	16 
181	20 
182	9 
183	18 
184	6 
185	4 
186	20 
187	15 
188	2 
189	24 
190	8 
191	6 
192	5 
193	22 
194	12 
195	19 
196	3 
197	11 
198	18 
199	26 
200	3 
201	6 
202	12 
203	7 
204	11 
205	17 
206	11 
207	22 
208	9 
209	20 
210	21 
211	18 
212	15 
213	6 
214	15 
215	17 
216	24 
217	15 
218	1 
219	24 
220	2 
221	8 
222	26 
223	20 
224	23 
225	13 
226	21 
227	21 
228	4 
229	18 
230	16 
231	5 
232	14 
233	12 
234	19 
235	5 
236	10 
237	3 
238	22 
239	5 
240	10 
241	5 
242	25 
243	12 
244	2 
245	25 
246	17 
247	25 
248	11 
249	15 
250	12 
251	24 
252	20 
253	2 
254	25 
255	18 
256	5 
257	9 
258	2 
259	6 
260	16 
261	2 
262	14 
263	10 
264	25 
265	6 
266	6 
267	24 
268	20 
269	8 
270	20 
271	5 
272	11 
273	25 
274	7 
275	10 
276	14 
277	18 
278	13 
279	25 
280	24 
281	5 
282	4 
283	6 
284	3 
285	1 
286	2 
287	13 
288	26 
289	1 
290	21 
291	24 
292	24 
293	23 
294	6 
295	20 
296	14 
297	9 
298	8 
299	11 
300	1 
301	12 
302	4 
303	19 
304	7 
305	19 
306	24 
307	4 
308	16 
309	5 
310	23 
311	13 
312	23 
313	13 
314	4 
315	6 
316	15 
317	1 
318	25 
319	20 
320	5 
321	10 
322	22 
323	23 
324	16 
325	21 
326	4 
327	20 
328	5 
329	8 
330	26 
331	2 
332	10 
333	22 
334	7 
335	15 
336	17 
337	7 
338	11 
339	14 
340	11 
341	9 
342	9 
343	25 
344	13 
345	20 
346	18 
347	10 
348	8 
349	17 
350	19 
351	16 
352	7 
353	5 
354	12 
355	15 
356	14 
357	3 
358	6 
359	13 
360	18 
361	18 
362	19 
363	9 
364	26 
365	21 
366	12 
367	1 
368	20 
369	22 
370	10 
371	2 
372	2 
373	23 
374	1 
375	22 
376	7 
377	21 
378	2 
379	21 
380	24 
381	22 
382	12 
383	1 
384	24 
385	9 
386	22 
387	22 
388	20 
389	26 
390	19 
391	18 
392	20 
393	23 
394	14 
395	14 
396	2 
397	2 
398	6 
399	4 
400	25 
401	20 
402	5 
403	6 
404	19 
405	4 
406	1 
407	12 
408	18 
409	20 
